m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Дмитро,Никоненко,dmytro.nykonenko17@student.org,2009,10,14,CJZ-26,34.05,38(096)11-57-784
Олена,Рибак,olena.rybak36@student.org,1990,6,29,FEL-12,89.16,38(050)32-83-646
Юрій,Лебедь,yuriy.lebed13@student.org,1950,7,11,WSQ-76,4.29,38(066)15-62-222
Людмила,Коваленко,lyudmyla.kovalenko2@student.org,1957,9,23,XLG-22,99.84,38(063)91-13-434
Вера,Шевчук,vera.shevchuk15@student.org,2007,11,15,ECL-63,46.32,38(099)46-75-386
Вера,Гриценко,vera.hrytsenko31@student.org,1972,8,5,NGA-94,6.42,38(067)14-46-566
Людмила,Романенко,lyudmyla.romanenko18@student.org,1953,5,6,YVC-11,24.36,38(099)88-14-804
Юрій,Король,yuriy.korol12@student.org,1976,3,15,VTT-82,97.37,38(098)24-63-527
Любов,Стельмах,lyubov.stelmakh12@student.org,2002,6,15,MGZ-69,55.22,38(098)74-79-819
Наталія,Савченко,nataliya.savchenko37@student.org,1994,5,10,EXU-68,54.34,38(093)87-56-288
Любов,Петренко,lyubov.petrenko32@student.org,1953,8,22,FKA-61,93.2,38(093)72-90-448
Роман,Гладко,roman.hladko53@student.org,1968,1,24,JBX-14,17.53,38(097)14-97-875
Юлія,Коваль,yuliya.koval8@student.org,1969,11,1,ZKB-32,56.59,38(050)31-94-500
Костянтин,Лисенко,kostyantyn.lysenko19@student.org,1972,6,20,GAU-23,32.15,38(073)75-92-191
Олександр,Демченко,oleksandr.demchenko20@student.org,2007,12,25,ISW-24,22.01,38(066)66-26-925
Олександр,Василенко,oleksandr.vasylenko2@student.org,1979,9,3,DMW-46,18.65,38(099)57-54-136
Віталій,Козлов,vitaliy.kozlov11@student.org,1951,8,23,XFC-68,82.66,38(068)35-30-216
Катерина,Михайленко,kateryna.mykhaylenko21@student.org,1963,11,24,ZNW-40,31.73,38(093)98-41-145
Євгенія,Цимбал,yevheniya.tsymbal3@student.org,1972,3,2,MNV-48,89.11,38(073)93-72-448
Віктор,Петренко,viktor.petrenko15@student.org,1968,3,25,ELC-86,82.81,38(066)33-61-174
Станіслав,Стельмах,stanislav.stelmakh9@student.org,1985,12,30,QFF-24,74.33,38(067)53-24-851
Дмитро,Гладко,dmytro.hladko12@student.org,1976,7,29,CFS-77,24.3,38(095)74-44-483
Максим,Гриценко,maksym.hrytsenko24@student.org,1977,4,1,FID-70,3.81,38(097)13-81-840
Алла,Михайленко,alla.mykhaylenko21@student.org,1983,7,26,UCM-25,48.52,38(096)20-85-920
Лілія,Петренко,liliya.petrenko40@student.org,1975,9,10,THG-20,46.03,38(097)96-76-556
Остап,Романенко,ostap.romanenko8@student.org,1984,9,14,JJZ-86,38.1,38(095)50-17-204
Сергій,Білоус,serhiy.bilous30@student.org,2002,8,29,TRB-55,41.87,38(098)47-82-555
Галина,Гриценко,halyna.hrytsenko12@student.org,1954,4,3,BSR-65,85.61,38(050)13-19-472
Алла,Лебедь,alla.lebed18@student.org,1976,8,1,XDZ-65,41.99,38(096)64-51-964
Петро,Новік,petro.novik4@student.org,2005,10,14,KGP-68,30.07,38(097)21-88-136
Тарас,Гордієнко,taras.hordiyenko5@student.org,1990,11,23,LLQ-93,47.17,38(066)95-90-984
Надія,Панченко,nadiya.panchenko2@student.org,2000,9,20,FAA-25,87.71,38(073)45-17-711
Федір,Ковальчук,fedir.kovalchuk2@student.org,1975,1,23,LUU-10,98.19,38(067)51-97-189
Алла,Демченко,alla.demchenko17@student.org,1975,4,12,UOK-28,93.71,38(095)45-72-966
Остап,Скрипка,ostap.skrypka23@student.org,1953,4,12,SQF-42,57.66,38(097)30-82-753
Катерина,Ковальчук,kateryna.kovalchuk6@student.org,1968,3,31,JSM-10,32.97,38(068)28-29-948
Григорій,Михайленко,hryhoriy.mykhaylenko29@student.org,1974,3,23,QRS-60,96.99,38(050)63-47-244
Артем,Новік,artem.novik@student.org,2000,6,15,JDK-31,14.49,38(099)39-50-305
Станіслав,Панченко,stanislav.panchenko25@student.org,1979,4,6,UVR-69,5.81,38(096)11-69-776
Вера,Шевчук,vera.shevchuk24@student.org,1991,1,18,NHX-85,55.46,38(068)53-62-861
Віктор,Ковальчук,viktor.kovalchuk11@student.org,1965,9,30,YIW-82,94.53,38(099)70-14-929
Вікторія,Стельмах,viktoriya.stelmakh26@student.org,1980,8,26,DPB-70,57.15,38(099)79-80-499
Ірина,Авраменко,iryna.avramenko4@student.org,2002,1,8,IQA-60,46.28,38(073)11-64-330
Любов,Лебедь,lyubov.lebed39@student.org,1950,6,28,WFZ-16,40.5,38(097)30-89-607
Сергій,Король,serhiy.korol17@student.org,1954,6,19,LTZ-81,27.56,38(098)30-56-913
Роман,Поліщук,roman.polishchuk33@student.org,1987,3,10,JHL-10,16.45,38(050)29-30-952
Надія,Петренко,nadiya.petrenko50@student.org,1991,8,3,AZY-20,72.7,38(095)45-16-993
Оксана,Лисенко,oksana.lysenko21@student.org,1951,5,27,TMQ-57,31.09,38(063)46-27-548
Федір,Кузьменко,fedir.kuzmenko2@student.org,1969,12,15,QFX-72,34.03,38(063)82-55-809
Любов,Шевчук,lyubov.shevchuk35@student.org,1986,11,4,NBX-63,39.8,38(097)70-14-796
Євгенія,Никоненко,yevheniya.nykonenko43@student.org,1993,6,16,MPD-98,18.76,38(096)74-37-706
Марія,Омельченко,mariya.omelchenko16@student.org,1986,7,4,ZTE-88,98.1,38(093)55-97-568
Олександр,Марченко,oleksandr.marchenko28@student.org,2009,5,10,IDJ-26,59.97,38(095)51-63-537
Юрій,Король,yuriy.korol28@student.org,1975,1,16,UAK-28,77.36,38(098)32-67-910
Ігор,Руденко,ihor.rudenko16@student.org,1970,10,29,OUM-69,36.58,38(099)29-75-667
Вера,Шаповал,vera.shapoval11@student.org,1991,8,7,EIN-35,34.12,38(066)71-95-448
Дмитро,Лебедь,dmytro.lebed8@student.org,1986,10,1,PFT-87,45.82,38(095)92-72-300
Вікторія,Левченко,viktoriya.levchenko19@student.org,1969,8,20,XRI-83,70.43,38(095)65-67-705
Олена,Стельмах,olena.stelmakh19@student.org,1985,5,7,JHR-95,86.72,38(099)51-31-289
Павло,Омельченко,pavlo.omelchenko43@student.org,1984,9,25,DBF-17,59.33,38(098)16-13-628
Роман,Петренко,roman.petrenko33@student.org,1976,7,1,XCJ-59,75.07,38(097)61-97-298
Роман,Іваненко,roman.ivanenko9@student.org,1985,4,3,VCH-63,82.8,38(063)87-56-827
Олександр,Гайдук,oleksandr.hayduk21@student.org,1962,7,22,VET-14,72.29,38(097)95-93-930
Надія,Гладко,nadiya.hladko41@student.org,1964,3,30,QLQ-18,63.76,38(096)98-90-626
Лариса,Михайленко,larysa.mykhaylenko45@student.org,2002,12,28,ROO-33,38.42,38(095)46-22-616
Володимир,Авраменко,volodymyr.avramenko34@student.org,1963,8,5,RKU-38,56.75,38(097)66-62-184
Інна,Мельник,inna.melnyk19@student.org,2000,5,7,BVU-10,43.67,38(096)30-20-650
Володимир,Іваненко,volodymyr.ivanenko6@student.org,1971,10,18,CAK-74,2.64,38(097)27-68-943
Юрій,Демченко,yuriy.demchenko2@student.org,1975,4,4,OZJ-69,84.02,38(098)75-14-593
Володимир,Захарченко,volodymyr.zakharchenko24@student.org,1962,9,20,DBR-74,74.82,38(067)16-11-603
Людмила,Гриценко,lyudmyla.hrytsenko@student.org,1984,6,16,IAX-64,47.77,38(098)57-56-505
Ірина,Лебедь,iryna.lebed21@student.org,1988,7,15,ZMW-44,56.02,38(096)11-76-985
Євгенія,Скрипка,yevheniya.skrypka25@student.org,1983,10,30,LWE-40,42.44,38(097)63-42-372
Сергій,Бойко,serhiy.boyko25@student.org,1975,2,26,LHC-63,16.2,38(063)68-75-640
Богдан,Руденко,bohdan.rudenko34@student.org,1961,9,11,XMM-57,23.9,38(093)82-60-417
Володимир,Зайцев,volodymyr.zaytsev30@student.org,1959,6,17,SMV-92,44.23,38(096)73-96-162
Алла,Кузьменко,alla.kuzmenko13@student.org,2001,2,17,ZXE-12,66.94,38(098)16-35-775
Катерина,Авраменко,kateryna.avramenko13@student.org,2004,6,3,REJ-73,97.82,38(099)35-24-848
Валентина,Захарченко,valentyna.zakharchenko3@student.org,1994,1,25,MZQ-33,79.22,38(067)14-96-795
Сергій,Марченко,serhiy.marchenko8@student.org,1984,1,1,YXX-79,77.07,38(093)16-20-363
Денис,Савченко,denys.savchenko35@student.org,2008,2,13,VAT-70,67.97,38(063)63-45-729
Юрій,Романенко,yuriy.romanenko23@student.org,2000,1,26,OZQ-93,39.62,38(096)99-27-843
Денис,Гриценко,denys.hrytsenko14@student.org,2008,10,15,HEB-92,82.27,38(073)36-31-848
Любов,Зайцев,lyubov.zaytsev27@student.org,1982,11,12,VOZ-89,96.69,38(098)11-30-932
Костянтин,Цимбал,kostyantyn.tsymbal40@student.org,1994,6,28,DPU-27,81.73,38(050)97-91-147
Володимир,Ткаченко,volodymyr.tkachenko37@student.org,1951,7,7,UMH-63,69.43,38(073)46-23-974
Наталія,Романенко,nataliya.romanenko18@student.org,1953,10,23,RNW-32,15.56,38(067)65-11-305
Ірина,Ткаченко,iryna.tkachenko30@student.org,1985,7,8,MTH-56,73.82,38(096)33-57-161
Раїса,Руденко,rayisa.rudenko25@student.org,1951,2,27,AML-75,94.93,38(096)76-66-274
Тетяна,Шевчук,tetyana.shevchuk33@student.org,1991,3,27,TSG-56,70.05,38(063)38-15-293
Надія,Романенко,nadiya.romanenko29@student.org,2008,12,25,ZLH-78,15.66,38(098)29-28-595
Віталій,Литвин,vitaliy.lytvyn27@student.org,1962,10,18,JUO-44,53.14,38(097)13-27-357
Марія,Никоненко,mariya.nykonenko9@student.org,1950,8,18,OCH-78,52.03,38(095)11-19-405
Олеся,Цимбал,olesya.tsymbal@student.org,1958,9,23,FQJ-88,33.5,38(093)36-14-948
Ярослав,Василенко,yaroslav.vasylenko20@student.org,2010,6,14,UFD-99,85.62,38(093)98-12-451
Любов,Шевченко,lyubov.shevchenko29@student.org,1989,10,7,HJW-65,49.24,38(097)64-50-183
Ігор,Костенко,ihor.kostenko35@student.org,2010,2,14,CSZ-46,52.6,38(099)86-25-894
Марія,Гайдук,mariya.hayduk1@student.org,1975,12,30,WTG-87,11.21,38(050)11-16-619
Олена,Омельченко,olena.omelchenko24@student.org,1996,7,7,BGP-43,37.28,38(067)89-17-584
Віктор,Бойко,viktor.boyko18@student.org,2001,7,13,MDE-59,44.57,38(098)63-61-608
Лариса,Мельник,larysa.melnyk13@student.org,1950,4,5,YFX-15,81.95,38(067)89-27-850
Євгенія,Марченко,yevheniya.marchenko4@student.org,2007,4,3,KXE-18,6.46,38(073)60-21-821
Катерина,Іваненко,kateryna.ivanenko@student.org,2006,10,17,RTJ-16,67.71,38(050)38-24-417
Іван,Авраменко,ivan.avramenko28@student.org,1978,3,14,KBI-65,49.58,38(098)31-40-497
Богдан,Костенко,bohdan.kostenko2@student.org,2008,1,31,YSH-71,93.82,38(050)26-75-605
Людмила,Гриценко,lyudmyla.hrytsenko28@student.org,1950,3,31,YNJ-98,81.04,38(096)74-75-187
Михайло,Зайцев,mykhaylo.zaytsev16@student.org,1976,12,5,UGT-52,51.21,38(093)91-74-375
Петро,Руденко,petro.rudenko21@student.org,1971,6,25,BWW-44,61.79,38(097)94-63-986
Оксана,Цимбал,oksana.tsymbal35@student.org,1954,5,9,QTQ-86,96.19,38(098)84-42-712
Остап,Мельник,ostap.melnyk36@student.org,1951,2,28,HMA-37,60.0,38(066)41-49-110
Валентина,Дорошенко,valentyna.doroshenko3@student.org,1995,4,15,ROX-78,13.53,38(066)30-53-917
Віктор,Захарченко,viktor.zakharchenko20@student.org,1956,1,12,ERU-29,27.37,38(098)75-19-649
Світлана,Коваленко,svitlana.kovalenko30@student.org,2003,12,2,NNS-51,4.42,38(099)36-60-889
Лілія,Гайдук,liliya.hayduk27@student.org,1952,9,16,BAJ-82,19.0,38(099)42-32-453
Лариса,Литвин,larysa.lytvyn27@student.org,1966,3,20,LEG-28,60.82,38(068)96-72-756
Роман,Демченко,roman.demchenko21@student.org,1964,7,5,WWV-88,26.5,38(067)43-42-914
Іван,Марченко,ivan.marchenko35@student.org,1977,7,21,LTH-56,55.58,38(050)37-97-168
Михайло,Савченко,mykhaylo.savchenko15@student.org,2002,1,18,OKG-48,66.2,38(098)53-90-813
Тетяна,Гриценко,tetyana.hrytsenko23@student.org,1965,9,23,IAW-95,15.82,38(068)72-30-168
Надія,Зайцев,nadiya.zaytsev24@student.org,2001,6,22,HSE-22,24.52,38(099)41-45-873
Остап,Павленко,ostap.pavlenko5@student.org,1953,11,1,IDN-86,68.26,38(099)53-22-286
Алла,Панченко,alla.panchenko23@student.org,2006,7,29,JOW-48,30.04,38(096)20-94-472
Анна,Литвин,anna.lytvyn21@student.org,1967,4,2,PIM-57,22.82,38(095)18-14-484
Олександр,Гордієнко,oleksandr.hordiyenko26@student.org,1962,3,5,TOE-90,50.02,38(098)33-76-931
Надія,Коваль,nadiya.koval28@student.org,1989,5,8,OAF-38,14.31,38(099)51-26-379
Інна,Савченко,inna.savchenko34@student.org,2004,12,9,TGX-46,57.53,38(096)95-96-254
Людмила,Новік,lyudmyla.novik35@student.org,2006,7,17,XEM-21,76.56,38(095)32-89-878
Богдан,Рибак,bohdan.rybak6@student.org,1997,9,9,UUU-50,69.2,38(098)97-81-525
Олена,Павленко,olena.pavlenko9@student.org,1966,5,31,SRL-37,11.98,38(095)53-93-864
Тетяна,Бойко,tetyana.boyko43@student.org,2001,5,26,AGO-30,19.76,38(050)72-49-870
Вікторія,Омельченко,viktoriya.omelchenko26@student.org,1970,8,22,QQX-87,89.08,38(050)90-22-280
Володимир,Білоус,volodymyr.bilous28@student.org,1959,8,22,VJS-86,38.19,38(093)24-38-644
Наталія,Іваненко,nataliya.ivanenko31@student.org,1995,10,31,NPR-51,86.08,38(066)48-38-364
Денис,Гриценко,denys.hrytsenko35@student.org,1969,9,11,WGQ-95,37.97,38(099)20-98-798
Катерина,Коваль,kateryna.koval25@student.org,1976,1,2,TYM-75,47.23,38(073)32-71-789
Сергій,Коваленко,serhiy.kovalenko35@student.org,1961,8,29,VKF-65,73.94,38(067)31-52-873
Іван,Іваненко,ivan.ivanenko6@student.org,2004,10,6,YJP-43,57.97,38(098)94-37-746
Марія,Зайцев,mariya.zaytsev14@student.org,1987,1,11,NLC-55,69.09,38(067)74-83-156
Олеся,Левченко,olesya.levchenko45@student.org,1988,10,16,LPL-23,41.02,38(095)67-43-291
Олена,Демченко,olena.demchenko15@student.org,2008,5,27,QWC-36,24.82,38(096)45-30-150
Максим,Бойко,maksym.boyko13@student.org,1966,5,9,XTC-76,31.72,38(050)38-60-937
Віктор,Коваль,viktor.koval14@student.org,1966,7,1,NNG-38,75.72,38(097)96-16-566
Лариса,Василенко,larysa.vasylenko21@student.org,1999,3,3,UQF-26,33.43,38(096)64-47-109
Олена,Зайцев,olena.zaytsev10@student.org,1962,7,17,YRF-84,8.15,38(097)89-98-244
Тетяна,Марченко,tetyana.marchenko20@student.org,1981,10,9,GVU-65,21.27,38(098)95-79-771
Віктор,Мельник,viktor.melnyk25@student.org,1988,3,23,YWS-41,46.72,38(073)40-46-223
Людмила,Гончаренко,lyudmyla.honcharenko15@student.org,1970,3,10,YSQ-80,80.68,38(095)63-39-661
Анна,Петренко,anna.petrenko15@student.org,1964,5,9,MUW-51,24.83,38(063)25-37-638
Катерина,Скрипка,kateryna.skrypka8@student.org,1990,4,21,KOH-44,31.18,38(063)75-58-921
Інна,Кравченко,inna.kravchenko25@student.org,1952,11,11,JPN-25,6.38,38(050)68-60-155
Станіслав,Марченко,stanislav.marchenko19@student.org,1960,5,7,GQB-11,96.38,38(067)69-25-774
Артем,Никоненко,artem.nykonenko23@student.org,1974,11,21,NAM-86,40.92,38(095)12-15-421
Наталія,Гайдук,nataliya.hayduk34@student.org,1999,3,14,POF-91,54.0,38(063)70-17-640
Анна,Гончаренко,anna.honcharenko25@student.org,1990,8,5,GNQ-82,1.07,38(093)54-64-472
Остап,Король,ostap.korol2@student.org,1983,8,4,CLA-41,61.37,38(063)66-80-910
Петро,Захарченко,petro.zakharchenko56@student.org,1960,7,10,KMM-78,29.83,38(099)77-12-768
Валентина,Бойко,valentyna.boyko2@student.org,1971,7,20,WFE-82,36.36,38(067)41-95-641
Володимир,Марченко,volodymyr.marchenko33@student.org,1998,12,23,NWB-97,50.08,38(073)18-47-197
Надія,Панченко,nadiya.panchenko25@student.org,1965,5,31,JYV-76,51.4,38(093)44-12-148
Петро,Захарченко,petro.zakharchenko5@student.org,1952,8,10,VUD-97,44.01,38(093)19-91-876
Іван,Шаповал,ivan.shapoval29@student.org,1995,8,30,XSL-92,40.82,38(095)19-32-332
Лілія,Дорошенко,liliya.doroshenko5@student.org,1999,6,14,TJA-39,60.52,38(063)64-74-934
Роман,Марченко,roman.marchenko61@student.org,1955,9,27,REA-58,94.86,38(050)19-25-282
Павло,Романенко,pavlo.romanenko38@student.org,1968,9,23,PSI-11,55.35,38(063)73-64-930
Віталій,Король,vitaliy.korol13@student.org,2008,4,27,PTV-58,73.16,38(099)86-36-416
Людмила,Павленко,lyudmyla.pavlenko22@student.org,1991,9,22,STE-30,60.46,38(068)55-76-395
Оксана,Романенко,oksana.romanenko12@student.org,1975,8,19,CAE-50,6.61,38(096)65-83-734
Оксана,Козлов,oksana.kozlov41@student.org,1962,5,4,PCD-39,19.35,38(097)11-27-129
Раїса,Никоненко,rayisa.nykonenko30@student.org,2003,2,1,UKH-69,24.46,38(073)24-61-130
Роман,Шаповал,roman.shapoval48@student.org,1953,9,1,HNQ-75,29.97,38(073)98-12-512
Остап,Никоненко,ostap.nykonenko38@student.org,1991,3,14,QUM-74,28.73,38(067)54-12-283
Ігор,Козлов,ihor.kozlov14@student.org,1983,6,8,BHQ-37,75.66,38(095)22-98-722
Василь,Бойко,vasyl.boyko4@student.org,1955,10,29,PZK-80,87.99,38(095)42-22-450
Максим,Лебедь,maksym.lebed31@student.org,1992,7,11,IEY-46,27.07,38(095)27-24-207
Петро,Захарченко,petro.zakharchenko30@student.org,2002,6,16,CPI-84,64.88,38(073)96-73-314
Володимир,Макаренко,volodymyr.makarenko33@student.org,2010,12,9,VAT-70,65.58,38(096)67-45-690
Ганна,Гончаренко,hanna.honcharenko23@student.org,1976,6,25,RSL-29,42.97,38(098)18-78-218
Любов,Омельченко,lyubov.omelchenko@student.org,1970,3,13,PTV-58,65.76,38(099)38-18-362
Наталія,Шевченко,nataliya.shevchenko5@student.org,1972,11,28,JKA-80,78.07,38(093)43-80-397
Григорій,Шаповал,hryhoriy.shapoval20@student.org,1991,1,23,DSA-40,2.82,38(097)99-63-668
Тетяна,Панченко,tetyana.panchenko31@student.org,2001,9,19,GOT-74,60.02,38(050)25-94-454
Надія,Романенко,nadiya.romanenko36@student.org,1985,7,5,QXM-66,36.63,38(095)58-14-998
Олександр,Новік,oleksandr.novik32@student.org,2005,6,29,CGL-49,86.89,38(073)29-91-672
Костянтин,Лебедь,kostyantyn.lebed20@student.org,1980,6,7,YSI-19,90.66,38(097)35-62-427
Федір,Лебедь,fedir.lebed25@student.org,1954,3,7,CNE-43,51.19,38(073)81-38-547
